Год выпуска,КПП,Мощность,Объём,Привод,Пробег,Руль,Тип кузова,Топливо,Цвет,Цена
1986.0,механика,,2.0,задний,,левый,седан,бензин,белый,1500.0
2004.0,механика,103.0,1.6,передний,290000.0,левый,седан,бензин,серебряный,4000.0
1994.0,автомат,150.0,2.2,задний,262000.0,левый,седан,газ-бензин,смарагд,4200.0
2005.0,вариатор,177.0,2.4,передний,200000.0,левый,седан,бензин,серый,6800.0
2003.0,автомат,,1.5,,,правый,хэтчбек,бензин,серебряный,4699.0
2002.0,автомат,,2.0,полный подключаемый,183000.0,правый,минивэн / бус,бензин,черный,5600.0
2003.0,механика,100.0,1.6,передний,,левый,седан,бензин,серебряный,4600.0
2002.0,механика,136.0,1.8,передний,135200.0,правый,седан,бензин,серебряный,3200.0
2008.0,автомат,272.0,3.0,постоянный полный,178000.0,левый,кроссовер,бензин,серый,17026.0
2000.0,автомат,185.0,3.0,постоянный полный,,правый,минивэн / бус,бензин,белый,5000.0
2008.0,автомат,272.0,3.0,постоянный полный,140029.0,левый,кроссовер,бензин,черный,16032.0
2008.0,автомат,355.0,4.8,постоянный полный,225612.0,левый,кроссовер,бензин,черный,16983.0
2008.0,автомат,260.0,3.0,постоянный полный,130000.0,левый,кроссовер,бензин,синий,14295.0
2003.0,механика,,2.9,задний,,левый,минивэн / бус,дизель,белый,8600.0
2008.0,автомат,272.0,3.0,постоянный полный,66360.0,левый,кроссовер,бензин,черный,19861.0
2007.0,автомат,,4.0,полный подключаемый,150000.0,левый,внедорожник / пикап,газ-бензин,темно-синий,20000.0
2002.0,вариатор,86.0,1.3,передний,170000.0,правый,хэтчбек,бензин,бирюзовый,3600.0
2008.0,автомат,260.0,3.0,постоянный полный,281212.0,левый,кроссовер,бензин,серый,14806.0
2002.0,автомат,,1.5,передний,160000.0,правый,хэтчбек,бензин,белый,4500.0
2004.0,автомат,,3.0,,,правый,минивэн / бус,бензин,синий,7700.0
2009.0,автомат,235.0,3.0,постоянный полный,147897.0,левый,кроссовер,дизель,черный,21354.0
1999.0,механика,52.0,0.8,передний,1445962.0,левый,хэтчбек,бензин,красный,1285.0
2009.0,автомат,286.0,3.0,постоянный полный,208834.0,левый,кроссовер,дизель,серебряный,19419.0
2009.0,автомат,272.0,3.0,постоянный полный,110000.0,левый,кроссовер,бензин,синий,16435.0
2009.0,автомат,235.0,3.0,постоянный полный,120000.0,левый,кроссовер,дизель,,20740.0
2009.0,автомат,235.0,3.0,постоянный полный,220000.0,левый,кроссовер,дизель,белый,20183.0
2009.0,автомат,235.0,3.0,постоянный полный,173708.0,левый,кроссовер,дизель,черный,20732.0
2006.0,автомат,,2.4,,,правый,седан,бензин,серебряный,7700.0
2009.0,автомат,272.0,3.0,постоянный полный,147434.0,левый,кроссовер,бензин,синий,16500.0
2010.0,автомат,235.0,3.0,постоянный полный,184629.0,левый,кроссовер,дизель,черный,19919.0
2010.0,автомат,306.0,3.0,постоянный полный,162200.0,левый,кроссовер,бензин,черный,16801.0
2009.0,механика,190.0,3.0,задний,,левый,минивэн / бус,дизель,белый,16500.0
2010.0,автомат,265.0,3.0,постоянный полный,109820.0,левый,кроссовер,дизель,коричневый,25193.0
2010.0,автомат,245.0,3.0,постоянный полный,132000.0,левый,кроссовер,дизель,белый,29419.0
2004.0,автомат,225.0,3.0,постоянный полный,255.0,,седан,дизель,,8500.0
2011.0,автомат,306.0,3.0,постоянный полный,120028.0,левый,кроссовер,дизель,коричневый,24080.0
2008.0,типтроник,150.0,2.0,передний,101000.0,левый,седан,бензин,серебряный,6700.0
2011.0,автомат,306.0,3.0,постоянный полный,113000.0,левый,кроссовер,бензин,серый,21861.0
2003.0,механика,,2.5,,,левый,седан,бензин,,3666.0
2011.0,автомат,306.0,3.0,постоянный полный,85767.0,левый,кроссовер,бензин,черный,23161.0
2012.0,автомат,306.0,3.0,постоянный полный,141772.0,левый,кроссовер,бензин,черный,21354.0
2012.0,автомат,407.0,4.4,постоянный полный,68048.0,левый,кроссовер,бензин,белый,24532.0
2012.0,автомат,245.0,3.0,постоянный полный,100278.0,левый,кроссовер,дизель,синий,27451.0
1994.0,механика,150.0,2.0,передний,,левый,универсал,бензин,белый,123456.0
2003.0,автомат,125.0,1.7,передний,140000.0,правый,минивэн / бус,бензин,белый жемчуг,4500.0
2012.0,автомат,306.0,3.0,постоянный полный,91398.0,левый,кроссовер,бензин,черный,26951.0
2006.0,механика,65.0,1.1,передний,150000.0,левый,хэтчбек,бензин,красный,2200.0
2003.0,механика,150.0,2.0,постоянный полный,164200.0,правый,кроссовер,бензин,,3500.0
2012.0,автомат,306.0,3.0,постоянный полный,151000.0,левый,кроссовер,бензин,черный,27603.0
2016.0,автомат,146.0,2.0,полный подключаемый,,левый,кроссовер,бензин,черный,27500.0
2013.0,автомат,450.0,4.4,постоянный полный,94438.0,левый,кроссовер,бензин,серый,40893.0
2013.0,автомат,245.0,3.0,постоянный полный,65000.0,левый,кроссовер,дизель,серый,32119.0
2008.0,автомат,367.0,5.7,постоянный полный,65000.0,левый,внедорожник / пикап,бензин,белый жемчуг,35900.0
2010.0,механика,109.0,1.6,передний,198500.0,левый,седан,бензин,вишневый,3200.0
2002.0,механика,,2.0,,,левый,седан,бензин,серебряный,2850.0
2005.0,автомат,233.0,3.3,передний,125000.0,левый,кроссовер,бензин,,13800.0
2005.0,автомат,233.0,3.3,передний,125000.0,левый,кроссовер,бензин,,13800.0
2008.0,механика,,,,,левый,седан,бензин,черный,3350.0
